Date,0728.HK,0941.HK,AAPL,ACS.MC,ACX.MC,AMD,AMS.MC,AMT,AMZN,ANA.MC,BBVA.MC,BKT.MC,BRK-B,BTI,CABK.MC,CCI,CHT,ELE.MC,ENG.MC,FER.MC,GOOG,GRF.MC,HD,IBE.MC,ITX.MC,JNJ,JPM,LLY,MA,MAP.MC,MEL.MC,META,MSFT,NFLX,NTGY.MC,NVDA,ORAN,PG,REP.MC,SAN.MC,SIE.DE,T,TEF.MC,TSLA,UNH,V,VIS.MC,VZ,WMT,XOM
2010-01-05,0.024615165161583352,0.008293165204329656,0.0017290022997775711,0.01756844881541153,0.0077338101005284265,0.001030951451389095,0.0,0.016566834051640722,0.0058998892697967875,-0.00942906947836275,0.0069392134017614016,0.004344457447722938,0.004832372227806303,-0.0010735110746112886,0.0166463623708466,0.009593629016762861,0.0010638402649580936,0.0029852430169821087,0.010256101845092402,0.013231532005908653,-0.004403635221310709,-0.013665440386396832,0.007324688584962269,0.001188823359067559,-0.006598162505896843,-0.011595615800754966,0.019370360630543315,-0.017588261592640708,-0.002959532214389271,0.018394505898804647,0.008156324474692278,0.0,0.0003226724441640627,-0.036836232834096094,0.01134494671792119,0.014602687867082853,-0.003473790095128937,0.0003272411164743083,0.002920553783951174,0.011054598488368095,0.0006109104717362257,-0.00489856541129885,-0.0015139350995768686,0.0,-0.0015857367178840898,-0.011459245605255575,0.021787587521506113,0.0018024789790407336,-0.009957837278286585,0.003904401325130147
2010-01-06,0.027027007714873763,0.00616856148747158,-0.01590638560366464,0.002055643145176811,-0.004337758696097982,-0.014418160944669856,0.0,0.005206373284082355,-0.018115634693665172,0.0016045901359713621,0.0038285967923250563,0.004460920355533027,-0.005109767998302095,-0.0032239281085252314,-0.01023358501474958,-0.014253733875157715,-0.0031882706972342634,-0.012543026619111441,-0.010151982082920452,0.033058573390296386,-0.02520875570316239,-0.005297694480464243,-0.003462761136771797,-0.0013357496961550197,0.0004578684320923898,0.008134135689038313,0.00549423155164086,0.007388479733390518,-0.0014454092195392843,0.008538810384553619,0.0016184557131664334,0.0,-0.0061367735417127145,0.03513890125493435,-0.004808005284329786,0.006396736426373062,-0.004259985795310506,-0.004743396154287205,-0.004500721977228173,0.00714838837665055,0.0036634524433158955,-0.009823715201122796,-0.00732639605643004,0.0,0.009847737133337864,-0.013428427566067103,-0.004920797627732787,-0.028753828827316696,-0.0022352555762407134,0.008642891679132125
2010-01-07,-0.01461993729011668,-0.0020435812061656566,-0.001848906880590917,-0.00998248247149558,0.005361951373417551,-0.010449261335869542,0.0,-0.0027017408572843626,-0.0170132608680289,-0.005339084892532542,-0.004576874810591769,-0.010766313827162421,0.003927524897527457,0.006776912112772759,0.0064991509004130865,-0.016488920133455376,-0.020788765681949206,-0.01356262131392394,-0.0070515528822534534,-0.005238440878111428,-0.023279532921203994,-0.008603008280379854,0.011814204948455753,-0.0063899707110389725,-0.014652029492157825,-0.007137606837683608,0.019809022658655806,-0.0050774485381351875,-0.00653466720937923,-0.0029307584443476475,-0.01857850024410801,0.0,-0.010399597034548957,-0.017254394822886487,-0.00032208714226222845,-0.019597531709906524,-0.01594717460356121,-0.005422717394821808,0.0005318293595035772,-0.004592586626346429,0.011863101804536536,-0.01122766843434253,-0.009926618056520287,0.0,0.03837691150035649,0.009307684399866956,0.01153850867271844,-0.005952557073548803,0.0005605413152309779,-0.003141898894858275
2010-01-08,0.0296734668900982,0.016382230261592134,0.00664867080204079,0.02182330433024182,0.0006668111750061101,-0.004223860689032244,0.0,0.0020319060900650943,0.027076941270094634,0.03059550763083485,0.007662571581711131,0.002720601184801552,-0.00030088238552317126,-0.005507183402995164,0.0035223702180064986,0.0049006345178950195,0.0016331135471847613,0.021824296217264783,0.011943124101025715,0.0032056905431518956,0.013331105069677829,-0.014875992481433564,-0.00480800121999414,-0.0010473689333163616,0.0034850235616843417,0.0034381941412109374,-0.0024559066066368596,-0.0076553260373556364,0.00035466252092275496,-0.0055520296196855945,0.010699425214068858,0.0,0.0068964067911152505,0.017175647888867163,-0.0038236448417066082,0.0021608566590185507,-0.005138505084459344,-0.0013223274546596553,-0.0010632157404402154,0.0033562480866955458,0.00631286414930976,-0.007325998274208545,-0.017480733086447153,0.0,-0.009391224520389096,0.0027656300406508905,-0.0010864523765715672,0.0006306654443299919,-0.005037292916246994,-0.004011272776316521
2010-01-11,0.014409163605876074,0.005372659014334369,-0.008821516654521022,0.007839995010337386,-0.0049968373888453765,-0.030752911184303677,0.0,-0.009013034135078146,-0.024041349123433142,-0.0038539689444784253,-0.006843742984062429,-0.010853959588705497,0.0009030336602811051,0.0024608527348222164,-0.0008776960040695059,0.00025657561350245217,0.009239076609252939,0.011106486098678703,0.001594985538541538,-0.001483564151096184,-0.0015115761892977586,0.01677862916641759,-0.02829536885453343,0.0001495769201811381,0.01748086330598375,0.0001555044475083367,-0.0033579075936374103,0.01371441154006292,-0.016458081265721347,0.0029560784664439677,-0.0032573190271170116,0.0,-0.012720184535610746,-0.0013132882210803443,-0.010589035414916292,-0.014016067907888785,0.010727178336740195,-0.003971074843971745,0.0031934709898253644,0.0016715831643134837,0.0025392251400653265,-0.004797166468559211,-0.03192037991361263,0.0,0.006727797776856503,-0.0028735584747106024,-0.006525256505577337,0.004094793235868588,0.016501173343119957,0.011219822462748219
2010-01-12,0.002841032956635736,0.024048316303184603,-0.011375302532043108,-0.011260472492250595,-0.00703037424956543,-0.05361058056747792,0.0,-0.012278825286978101,-0.022715100723843973,-0.005437533426185359,-0.00038261467517153314,-0.012483801348359358,-0.007518796992481258,0.005217482779809046,0.004098553248593095,-0.01847561103245343,-0.0021541766386107275,-0.0004225749020384528,-0.000955286740306982,-0.024228797568347615,-0.017683983490557775,-0.004125640086469984,-0.0063921457765887535,-0.0007479155923831859,-0.008874488463172181,0.005294616644297978,-0.02335457796630558,-0.003381914044941592,-0.0005604925027545837,-0.004256772699586797,-0.02205871321771946,0.0,-0.006607079989246811,-0.016156295368056295,0.010702363116985358,-0.03389842455054559,-0.0031446147810836322,0.011462018342141223,-0.009549365934560794,-0.018780921929289596,-0.012216966232191595,-0.0003703391219271879,0.000270315293890544,0.0,-0.02642770644008141,-0.004726618188681253,0.000547467633368548,0.0009405762295604525,0.009591720561279882,-0.004979243748039375
2010-01-13,-0.036827223792170405,0.009132121145219774,0.01410535629340548,0.013487297415694766,0.004720100237542324,0.057803470757257225,0.0,0.021179120594411405,0.013820227706130561,0.0014719981425459494,-0.008043294082276109,0.005140007492385301,0.0,0.006105964686150989,0.003498517831314052,0.01098038094840259,-0.0032380250333367,0.005283320478132625,0.0,0.013586361589285945,-0.0057410943167089945,0.0020713657528186324,0.00536121624988084,0.00014952354023711756,0.017334293842537596,0.006350794808144045,0.01747537002303723,0.013857176280351213,0.025995520625416546,0.009207295219752387,0.005847716702361616,0.0,0.009311466883206387,0.030360757832498253,-0.00761095655272237,0.013582775891199494,0.0011828178419048818,0.010346505594141187,-0.0037491593958182134,-0.007656535964073674,0.00904995278544507,-0.011869918039383531,0.005133564975100757,0.0,0.015288715629845129,0.00926603434513007,-0.0005471680765566367,-0.0012532462878726003,0.005116034703249506,-0.004002672509524463
2010-01-14,0.035294020218566535,0.026503358316533054,-0.005790923846708762,0.006996640971431267,-0.0020134782985222754,-0.016393401615722336,0.0,0.005635228745776599,-0.013631832674516842,0.003044286462585255,0.0015444473362566935,-0.0071870241406924995,-0.0006060744776870131,0.0018206659105495238,0.009296804191708086,-0.001551433477559705,-0.003248543899806222,0.009039115136151965,0.004144061468010163,0.005315521369623655,0.004701181608689486,0.014468958744859428,0.006042882541756001,-0.0013481548180545033,0.011848335655298747,0.002000492042508073,0.00994307108572312,0.00418422350079295,0.016904008466327225,0.0068428608008224145,0.0024918169960377323,0.0,0.020098708829539236,-0.055040673213516356,-0.005334900735905923,-0.01563388688111611,-0.006695550756954938,0.0009757203025047012,0.005376283523244263,0.005572713703360099,0.004484058666823998,-0.016891685409007873,-0.0018815179845271812,0.0,0.023970333144705647,0.003442788496776039,-0.004378717174093549,-0.02039551415027807,-0.014542229674612273,0.0001433086437225839
2010-01-15,-0.005681615259671702,-0.006297400077580284,-0.016712598324261085,-0.015258874887882135,0.0006723226680573902,-0.017777760823567745,0.0,-0.013673971146915265,-0.001648991677534517,0.0006280921022676633,-0.012336361106524252,-0.004733251971674846,-0.015463866846937568,0.0071176667967760565,-0.010650429368026293,0.002071574409619803,-0.010320220760164367,-0.021458131714413797,-0.008571336187219503,-0.005747257900335145,-0.016699185703074937,0.004074938141688911,0.009541356566666659,-0.01304920770827378,-0.0017843926224806461,-0.008294615471291511,-0.022599578310832813,-0.0049999549014284606,0.008331114743268753,-0.015857643508908836,0.009113779135407674,0.0,-0.0032300778232787763,-0.0007845509256031447,-0.002681980831113706,-0.02949536414733822,-0.023393999386443487,-0.012342079181850485,-0.01711231704521965,-0.019608444328393704,-0.01145841662148539,-0.015272985239892178,-0.007541034791374912,0.0,0.012905367692055636,-0.014867177804304577,-0.010994897099496304,-0.020499998315676726,-0.009777156877388338,-0.008180029325609794
2010-01-18,-0.014285654394782799,-0.025348664158768575,0.04423856147049254,-0.0011068392375902514,0.005376557031373075,0.019230777529362086,0.0,0.004318661548070812,0.0036967069581697043,-0.005439240524230837,0.0,-0.010489659432173948,0.02617796249355009,0.02270658587089347,-0.002327775504792795,0.0036188656593572066,0.014269881329491696,0.004683611769288332,-0.00608414144465419,-0.00543342505959199,0.013137944522473077,0.0,0.010850188288107798,0.005015088115333022,0.004357148183002257,0.012236619750618738,-0.009157623474633336,0.044388528217100154,0.007995119415005858,-0.002959768910312577,-0.0008209724891982129,0.0,0.007777095827032898,0.004906883853600608,-0.010083858056386785,0.018702358562019628,0.010150083750629868,0.014797816431486588,0.003808501253758312,0.0039134108725014105,0.005268977202766312,0.015897504311340294,0.00407045237691861,0.0,0.04088860083693313,0.019851243174198174,-0.0011119768351757209,0.021255830285134447,0.006519747898116712,0.002315407242845069
